"","X","Y","SITE","SUBSITE","PLOT","YEAR","PlotN","SPP","max_heights_cm","SubsitePlotYearXY"
"1762",3,5,"QHI","HE",1,2022,"HE2","Salix pulchra",24.1,"HE1202235"
"1763",9,5,"QHI","HE",1,2022,"HE4","Salix pulchra",17.8,"HE1202295"
"1764",10,5,"QHI","HE",1,2022,"HE5","Salix pulchra",15.1,"HE12022105"
"1765",5,6,"QHI","HE",1,2022,"HE6","Salix pulchra",14.1,"HE1202256"
"1766",6,6,"QHI","HE",1,2022,"HE5","Salix pulchra",29.2,"HE1202266"
"1767",7,6,"QHI","HE",1,2022,"HE1","Salix pulchra",22.4,"HE1202276"
"1768",3,7,"QHI","HE",1,2022,"HE2","Salix pulchra",41,"HE1202237"
"1769",8,7,"QHI","HE",1,2022,"HE6","Salix pulchra",28.2,"HE1202287"
"1770",3,8,"QHI","HE",1,2022,"HE6","Salix pulchra",32.8,"HE1202238"
"1771",5,8,"QHI","HE",1,2022,"HE2","Salix pulchra",21.5,"HE1202258"
"1772",9,8,"QHI","HE",1,2022,"HE4","Salix pulchra",18.9,"HE1202298"
"1773",2,9,"QHI","HE",1,2022,"HE2","Salix pulchra",26.4,"HE1202229"
"1774",5,9,"QHI","HE",1,2022,"HE5","Salix pulchra",13,"HE1202259"
"1775",7,9,"QHI","HE",1,2022,"HE3","Salix pulchra",13.2,"HE1202279"
"1776",4,10,"QHI","HE",1,2022,"HE5","Salix pulchra",30.8,"HE12022410"
"1777",10,10,"QHI","HE",1,2022,"HE3","Salix pulchra",19.1,"HE120221010"
